Time	E/V
3.372843211	0.002899826
3.374343586	0.002871935
3.375843961	0.002843812
3.377344336	0.002815458
3.378844711	0.002786876
3.380345086	0.002758069
3.381845461	0.002729040
3.383345836	0.002699791
3.384846212	0.002670325
3.386346587	0.002640646
3.387846962	0.002610756
3.389347337	0.002580657
3.390847712	0.002550352
3.392348087	0.002519846
3.393848462	0.002489139
3.395348837	0.002458236
3.396849212	0.002427138
3.398349587	0.002395850
3.399849962	0.002364374
3.401350338	0.002332712
3.402850713	0.002300869
3.404351088	0.002268846
3.405851463	0.002236647
3.407351838	0.002204275
3.408852213	0.002171733
3.410352588	0.002139024
3.411852963	0.002106151
3.413353338	0.002073116
3.414853713	0.002039924
3.416354089	0.002006577
3.417854464	0.001973078
3.419354839	0.001939431
3.420855214	0.001905638
3.422355589	0.001871703
3.423855964	0.001837628
3.425356339	0.001803417
3.426856714	0.001769074
3.428357089	0.001734600
3.429857464	0.001700000
3.431357839	0.001665276
3.432858215	0.001630432
3.434358590	0.001595471
3.435858965	0.001560397
3.437359340	0.001525211
3.438859715	0.001489918
3.440360090	0.001454521
3.441860465	0.001419023
3.443360840	0.001383427
3.444861215	0.001347737
3.446361590	0.001311956
3.447861965	0.001276086
3.449362341	0.001240132
3.450862716	0.001204096
3.452363091	0.001167983
3.453863466	0.001131794
3.455363841	0.001095534
3.456864216	0.001059205
3.458364591	0.001022811
3.459864966	0.000986356
3.461365341	0.000949842
3.462865716	0.000913273
3.464366092	0.000876653
3.465866467	0.000839983
3.467366842	0.000803268
3.468867217	0.000766512
3.470367592	0.000729717
3.471867967	0.000692886
3.473368342	0.000656024
3.474868717	0.000619132
3.476369092	0.000582216
3.477869467	0.000545277
3.479369842	0.000508319
3.480870218	0.000471346
3.482370593	0.000434361
3.483870968	0.000397366
3.485371343	0.000360366
3.486871718	0.000323364
3.488372093	0.000286363
3.489872468	0.000249366
3.491372843	0.000212377
3.492873218	0.000175399
3.494373593	0.000138434
3.495873968	0.000101487
3.497374344	0.000064561
3.498874719	0.000027659
3.500375094	-0.000009216
3.501875469	-0.000046061
3.503375844	-0.000082871
3.504876219	-0.000119645
3.506376594	-0.000156379
3.507876969	-0.000193069
3.509377344	-0.000229712
3.510877719	-0.000266305
3.512378095	-0.000302846
3.513878470	-0.000339330
3.515378845	-0.000375754
3.516879220	-0.000412115
3.518379595	-0.000448411
3.519879970	-0.000484638
3.521380345	-0.000520792
3.522880720	-0.000556871
3.524381095	-0.000592871
3.525881470	-0.000628790
3.527381845	-0.000664623
3.528882221	-0.000700369
3.530382596	-0.000736024
3.531882971	-0.000771584
3.533383346	-0.000807047
3.534883721	-0.000842410
3.536384096	-0.000877669
3.537884471	-0.000912822
3.539384846	-0.000947866
3.540885221	-0.000982796
3.542385596	-0.001017612
3.543885971	-0.001052308
3.545386347	-0.001086883
3.546886722	-0.001121334
3.548387097	-0.001155657
3.549887472	-0.001189850
3.551387847	-0.001223909
3.552888222	-0.001257832
3.554388597	-0.001291615
3.555888972	-0.001325257
3.557389347	-0.001358753
3.558889722	-0.001392102
3.560390098	-0.001425299
3.561890473	-0.001458344
3.563390848	-0.001491232
3.564891223	-0.001523960
3.566391598	-0.001556527
3.567891973	-0.001588929
3.569392348	-0.001621164
3.570892723	-0.001653228
3.572393098	-0.001685120
3.573893473	-0.001716835
3.575393848	-0.001748373
3.576894224	-0.001779729
3.578394599	-0.001810902
3.579894974	-0.001841889
3.581395349	-0.001872687
3.582895724	-0.001903293
3.584396099	-0.001933706
3.585896474	-0.001963921
3.587396849	-0.001993938
3.588897224	-0.002023753
3.590397599	-0.002053364
3.591897974	-0.002082768
3.593398350	-0.002111964
3.594898725	-0.002140948
3.596399100	-0.002169718
3.597899475	-0.002198272
3.599399850	-0.002226607
3.600900225	-0.002254721
3.602400600	-0.002282612
3.603900975	-0.002310278
3.605401350	-0.002337715
3.606901725	-0.002364923
3.608402101	-0.002391898
3.609902476	-0.002418638
3.611402851	-0.002445142
3.612903226	-0.002471407
3.614403601	-0.002497431
3.615903976	-0.002523211
3.617404351	-0.002548746
3.618904726	-0.002574034
3.620405101	-0.002599073
3.621905476	-0.002623860
3.623405851	-0.002648393
3.624906227	-0.002672671
3.626406602	-0.002696692
3.627906977	-0.002720453
3.629407352	-0.002743953
3.630907727	-0.002767190
3.632408102	-0.002790162
3.633908477	-0.002812868
3.635408852	-0.002835304
3.636909227	-0.002857470
3.638409602	-0.002879365
3.639909977	-0.002900985
3.641410353	-0.002922330
3.642910728	-0.002943397
3.644411103	-0.002964185
3.645911478	-0.002984693
3.647411853	-0.003004919
3.648912228	-0.003024862
3.650412603	-0.003044518
3.651912978	-0.003063889
3.653413353	-0.003082970
3.654913728	-0.003101763
3.656414104	-0.003120264
3.657914479	-0.003138472
3.659414854	-0.003156387
3.660915229	-0.003174006
3.662415604	-0.003191328
3.663915979	-0.003208353
3.665416354	-0.003225078
3.666916729	-0.003241503
3.668417104	-0.003257626
3.669917479	-0.003273446
3.671417854	-0.003288962
3.672918230	-0.003304173
3.674418605	-0.003319078
3.675918980	-0.003333675
3.677419355	-0.003347964
3.678919730	-0.003361944
3.680420105	-0.003375613
3.681920480	-0.003388970
3.683420855	-0.003402016
3.684921230	-0.003414748
3.686421605	-0.003427165
3.687921980	-0.003439268
3.689422356	-0.003451055
3.690922731	-0.003462526
3.692423106	-0.003473679
3.693923481	-0.003484513
3.695423856	-0.003495030
3.696924231	-0.003505226
3.698424606	-0.003515102
3.699924981	-0.003524658
3.701425356	-0.003533892
3.702925731	-0.003542805
3.704426107	-0.003551395
3.705926482	-0.003559661
3.707426857	-0.003567605
3.708927232	-0.003575224
3.710427607	-0.003582520
3.711927982	-0.003589490
3.713428357	-0.003596136
3.714928732	-0.003602456
3.716429107	-0.003608450
3.717929482	-0.003614118
3.719429857	-0.003619461
3.720930233	-0.003624476
3.722430608	-0.003629166
3.723930983	-0.003633528
3.725431358	-0.003637564
3.726931733	-0.003641272
3.728432108	-0.003644654
3.729932483	-0.003647708
3.731432858	-0.003650436
3.732933233	-0.003652836
3.734433608	-0.003654909
3.735933983	-0.003656655
3.737434359	-0.003658075
3.738934734	-0.003659168
3.740435109	-0.003659934
3.741935484	-0.003660374
3.743435859	-0.003660488
3.744936234	-0.003660276
3.746436609	-0.003659738
3.747936984	-0.003658875
3.749437359	-0.003657687
3.750937734	-0.003656175
3.752438110	-0.003654338
3.753938485	-0.003652178
3.755438860	-0.003649694
3.756939235	-0.003646888
3.758439610	-0.003643759
3.759939985	-0.003640309
3.761440360	-0.003636537
3.762940735	-0.003632445
3.764441110	-0.003628033
3.765941485	-0.003623301
3.767441860	-0.003618251
3.768942236	-0.003612883
3.770442611	-0.003607197
3.771942986	-0.003601195
3.773443361	-0.003594878
3.774943736	-0.003588245
3.776444111	-0.003581299
3.777944486	-0.003574040
3.779444861	-0.003566468
3.780945236	-0.003558585
3.782445611	-0.003550391
3.783945986	-0.003541889
3.785446362	-0.003533077
3.786946737	-0.003523959
3.788447112	-0.003514534
3.789947487	-0.003504804
3.791447862	-0.003494770
3.792948237	-0.003484433
3.794448612	-0.003473794
3.795948987	-0.003462855
3.797449362	-0.003451616
3.798949737	-0.003440079
3.800450113	-0.003428245
3.801950488	-0.003416116
3.803450863	-0.003403692
3.804951238	-0.003390976
3.806451613	-0.003377968
3.807951988	-0.003364669
3.809452363	-0.003351082
3.810952738	-0.003337208
3.812453113	-0.003323048
3.813953488	-0.003308603
3.815453863	-0.003293876
3.816954239	-0.003278867
3.818454614	-0.003263579
3.819954989	-0.003248013
3.821455364	-0.003232169
3.822955739	-0.003216052
3.824456114	-0.003199660
3.825956489	-0.003182998
3.827456864	-0.003166065
3.828957239	-0.003148864
3.830457614	-0.003131397
3.831957989	-0.003113665
3.833458365	-0.003095671
3.834958740	-0.003077415
3.836459115	-0.003058900
3.837959490	-0.003040128
3.839459865	-0.003021100
3.840960240	-0.003001819
3.842460615	-0.002982286
3.843960990	-0.002962504
3.845461365	-0.002942473
3.846961740	-0.002922197
3.848462116	-0.002901678
3.849962491	-0.002880916
3.851462866	-0.002859915
3.852963241	-0.002838676
3.854463616	-0.002817202
3.855963991	-0.002795494
3.857464366	-0.002773555
3.858964741	-0.002751386
3.860465116	-0.002728991
3.861965491	-0.002706371
3.863465866	-0.002683528
3.864966242	-0.002660465
3.866466617	-0.002637183
3.867966992	-0.002613686
3.869467367	-0.002589975
3.870967742	-0.002566052
3.872468117	-0.002541920
3.873968492	-0.002517582
3.875468867	-0.002493039
3.876969242	-0.002468294
3.878469617	-0.002443349
3.879969992	-0.002418207
3.881470368	-0.002392869
3.882970743	-0.002367340
3.884471118	-0.002341620
3.885971493	-0.002315712
3.887471868	-0.002289619
3.888972243	-0.002263343
3.890472618	-0.002236887
3.891972993	-0.002210254
3.893473368	-0.002183445
3.894973743	-0.002156463
3.896474119	-0.002129311
3.897974494	-0.002101991
3.899474869	-0.002074507
3.900975244	-0.002046859
3.902475619	-0.002019052
3.903975994	-0.001991088
3.905476369	-0.001962969
3.906976744	-0.001934697
3.908477119	-0.001906277
3.909977494	-0.001877709
3.911477869	-0.001848998
3.912978245	-0.001820145
3.914478620	-0.001791153
3.915978995	-0.001762025
3.917479370	-0.001732764
3.918979745	-0.001703372
3.920480120	-0.001673852
3.921980495	-0.001644207
3.923480870	-0.001614439
3.924981245	-0.001584552
3.926481620	-0.001554548
3.927981995	-0.001524429
3.929482371	-0.001494199
3.930982746	-0.001463861
3.932483121	-0.001433416
3.933983496	-0.001402869
3.935483871	-0.001372221
3.936984246	-0.001341476
3.938484621	-0.001310636
3.939984996	-0.001279704
3.941485371	-0.001248684
3.942985746	-0.001217577
3.944486122	-0.001186386
3.945986497	-0.001155116
3.947486872	-0.001123767
3.948987247	-0.001092344
3.950487622	-0.001060849
3.951987997	-0.001029285
3.953488372	-0.000997655
3.954988747	-0.000965961
3.956489122	-0.000934207
3.957989497	-0.000902395
3.959489872	-0.000870529
3.960990248	-0.000838610
3.962490623	-0.000806643
3.963990998	-0.000774630
3.965491373	-0.000742573
3.966991748	-0.000710477
3.968492123	-0.000678342
3.969992498	-0.000646174
3.971492873	-0.000613973
3.972993248	-0.000581744
3.974493623	-0.000549489
3.975993998	-0.000517212
3.977494374	-0.000484914
3.978994749	-0.000452599
3.980495124	-0.000420269
3.981995499	-0.000387929
3.983495874	-0.000355579
3.984996249	-0.000323224
3.986496624	-0.000290867
3.987996999	-0.000258509
3.989497374	-0.000226155
3.990997749	-0.000193806
3.992498125	-0.000161467
3.993998500	-0.000129139
3.995498875	-0.000096825
3.996999250	-0.000064529
3.998499625	-0.000032253
4.000000000	-0.000000000
4.001500375	0.000032227
4.003000750	0.000064425
4.004501125	0.000096591
4.006001500	0.000128723
4.007501875	0.000160818
4.009002251	0.000192873
4.010502626	0.000224884
4.012003001	0.000256850
4.013503376	0.000288767
4.015003751	0.000320633
4.016504126	0.000352445
4.018004501	0.000384200
4.019504876	0.000415894
4.021005251	0.000447527
4.022505626	0.000479094
4.024006002	0.000510593
4.025506377	0.000542022
4.027006752	0.000573376
4.028507127	0.000604655
4.030007502	0.000635855
4.031507877	0.000666973
4.033008252	0.000698006
4.034508627	0.000728952
4.036009002	0.000759809
4.037509377	0.000790573
4.039009752	0.000821242
4.040510128	0.000851814
4.042010503	0.000882285
4.043510878	0.000912653
4.045011253	0.000942915
4.046511628	0.000973069
4.048012003	0.001003112
4.049512378	0.001033042
4.051012753	0.001062855
4.052513128	0.001092550
4.054013503	0.001122124
4.055513878	0.001151574
4.057014254	0.001180898
4.058514629	0.001210094
4.060015004	0.001239158
4.061515379	0.001268089
4.063015754	0.001296883
4.064516129	0.001325539
4.066016504	0.001354054
4.067516879	0.001382425
4.069017254	0.001410651
4.070517629	0.001438728
4.072018005	0.001466654
4.073518380	0.001494428
4.075018755	0.001522046
4.076519130	0.001549507
4.078019505	0.001576808
4.079519880	0.001603946
4.081020255	0.001630920
4.082520630	0.001657726
4.084021005	0.001684364
4.085521380	0.001710831
4.087021755	0.001737124
4.088522131	0.001763241
4.090022506	0.001789180
4.091522881	0.001814939
4.093023256	0.001840516
4.094523631	0.001865908
4.096024006	0.001891114
4.097524381	0.001916132
4.099024756	0.001940958
4.100525131	0.001965592
4.102025506	0.001990032
4.103525881	0.002014274
4.105026257	0.002038318
4.106526632	0.002062161
4.108027007	0.002085801
4.109527382	0.002109237
4.111027757	0.002132466
4.112528132	0.002155487
4.114028507	0.002178297
4.115528882	0.002200895
4.117029257	0.002223279
4.118529632	0.002245447
4.120030008	0.002267397
4.121530383	0.002289128
4.123030758	0.002310638
4.124531133	0.002331925
4.126031508	0.002352987
4.127531883	0.002373823
4.129032258	0.002394431
4.130532633	0.002414809
4.132033008	0.002434955
4.133533383	0.002454869
4.135033758	0.002474549
4.136534134	0.002493992
4.138034509	0.002513198
4.139534884	0.002532164
4.141035259	0.002550890
4.142535634	0.002569374
4.144036009	0.002587615
4.145536384	0.002605610
4.147036759	0.002623359
4.148537134	0.002640860
4.150037509	0.002658113
4.151537884	0.002675114
4.153038260	0.002691864
4.154538635	0.002708361
4.156039010	0.002724604
4.157539385	0.002740591
4.159039760	0.002756321
4.160540135	0.002771794
4.162040510	0.002787007
4.163540885	0.002801960
4.165041260	0.002816651
4.166541635	0.002831080
4.168042011	0.002845246
4.169542386	0.002859147
4.171042761	0.002872782
4.172543136	0.002886151
4.174043511	0.002899252
4.175543886	0.002912084
4.177044261	0.002924647
4.178544636	0.002936940
4.180045011	0.002948961
4.181545386	0.002960710
4.183045761	0.002972186
4.184546137	0.002983389
4.186046512	0.002994317
4.187546887	0.003004969
4.189047262	0.003015346
4.190547637	0.003025446
4.192048012	0.003035269
4.193548387	0.003044813
4.195048762	0.003054079
4.196549137	0.003063066
4.198049512	0.003071772
4.199549887	0.003080199
4.201050263	0.003088344
4.202550638	0.003096208
4.204051013	0.003103791
4.205551388	0.003111091
4.207051763	0.003118108
4.208552138	0.003124842
4.210052513	0.003131292
4.211552888	0.003137459
4.213053263	0.003143341
4.214553638	0.003148939
4.216054014	0.003154253
4.217554389	0.003159281
4.219054764	0.003164024
4.220555139	0.003168481
4.222055514	0.003172653
4.223555889	0.003176540
4.225056264	0.003180140
4.226556639	0.003183455
4.228057014	0.003186484
4.229557389	0.003189226
4.231057764	0.003191683
4.232558140	0.003193853
4.234058515	0.003195738
4.235558890	0.003197336
4.237059265	0.003198649
4.238559640	0.003199676
4.240060015	0.003200418
4.241560390	0.003200874
4.243060765	0.003201044
4.244561140	0.003200930
4.246061515	0.003200531
4.247561890	0.003199848
4.249062266	0.003198880
4.250562641	0.003197628
4.252063016	0.003196093
4.253563391	0.003194275
4.255063766	0.003192174
4.256564141	0.003189790
4.258064516	0.003187124
4.259564891	0.003184177
4.261065266	0.003180949
4.262565641	0.003177440
4.264066017	0.003173652
4.265566392	0.003169584
4.267066767	0.003165237
4.268567142	0.003160612
4.270067517	0.003155710
4.271567892	0.003150530
4.273068267	0.003145075
4.274568642	0.003139344
4.276069017	0.003133338
4.277569392	0.003127058
4.279069767	0.003120504
4.280570143	0.003113679
4.282070518	0.003106582
4.283570893	0.003099214
4.285071268	0.003091576
4.286571643	0.003083669
4.288072018	0.003075494
4.289572393	0.003067052
4.291072768	0.003058343
4.292573143	0.003049370
4.294073518	0.003040132
4.295573893	0.003030632
4.297074269	0.003020869
4.298574644	0.003010845
4.300075019	0.003000561
4.301575394	0.002990019
4.303075769	0.002979219
4.304576144	0.002968162
4.306076519	0.002956851
4.307576894	0.002945285
4.309077269	0.002933466
4.310577644	0.002921396
4.312078020	0.002909075
4.313578395	0.002896506
4.315078770	0.002883689
4.316579145	0.002870625
4.318079520	0.002857317
4.319579895	0.002843765
4.321080270	0.002829971
4.322580645	0.002815936
4.324081020	0.002801662
4.325581395	0.002787150
4.327081770	0.002772401
4.328582146	0.002757418
4.330082521	0.002742201
4.331582896	0.002726753
4.333083271	0.002711074
4.334583646	0.002695166
4.336084021	0.002679032
4.337584396	0.002662672
4.339084771	0.002646088
4.340585146	0.002629283
4.342085521	0.002612256
4.343585896	0.002595011
4.345086272	0.002577549
4.346586647	0.002559871
4.348087022	0.002541980
4.349587397	0.002523877
4.351087772	0.002505564
4.352588147	0.002487043
4.354088522	0.002468315
4.355588897	0.002449383
4.357089272	0.002430248
4.358589647	0.002410912
4.360090023	0.002391377
4.361590398	0.002371645
4.363090773	0.002351718
4.364591148	0.002331597
4.366091523	0.002311286
4.367591898	0.002290784
4.369092273	0.002270096
4.370592648	0.002249222
4.372093023	0.002228165
4.373593398	0.002206926
4.375093773	0.002185508
4.376594149	0.002163913
4.378094524	0.002142142
4.379594899	0.002120199
4.381095274	0.002098084
4.382595649	0.002075801
4.384096024	0.002053350
4.385596399	0.002030735
4.387096774	0.002007958
4.388597149	0.001985020
4.390097524	0.001961924
4.391597899	0.001938672
4.393098275	0.001915266
4.394598650	0.001891708
4.396099025	0.001868001
4.397599400	0.001844147
4.399099775	0.001820148
4.400600150	0.001796006
4.402100525	0.001771724
4.403600900	0.001747303
4.405101275	0.001722747
4.406601650	0.001698057
4.408102026	0.001673236
4.409602401	0.001648286
4.411102776	0.001623210
4.412603151	0.001598009
4.414103526	0.001572686
4.415603901	0.001547244
4.417104276	0.001521684
4.418604651	0.001496010
4.420105026	0.001470223
4.421605401	0.001444326
4.423105776	0.001418321
4.424606152	0.001392211
4.426106527	0.001365998
4.427606902	0.001339685
4.429107277	0.001313273
4.430607652	0.001286766
4.432108027	0.001260166
4.433608402	0.001233475
4.435108777	0.001206695
4.436609152	0.001179830
4.438109527	0.001152882
4.439609902	0.001125852
4.441110278	0.001098744
4.442610653	0.001071560
4.444111028	0.001044303
4.445611403	0.001016975
4.447111778	0.000989578
4.448612153	0.000962115
4.450112528	0.000934588
4.451612903	0.000907001
4.453113278	0.000879355
4.454613653	0.000851653
4.456114029	0.000823897
4.457614404	0.000796091
4.459114779	0.000768236
4.460615154	0.000740335
4.462115529	0.000712390
4.463615904	0.000684405
4.465116279	0.000656381
4.466616654	0.000628322
4.468117029	0.000600229
4.469617404	0.000572105
4.471117779	0.000543953
4.472618155	0.000515775
4.474118530	0.000487574
4.475618905	0.000459352
4.477119280	0.000431112
4.478619655	0.000402857
4.480120030	0.000374588
4.481620405	0.000346309
4.483120780	0.000318022
4.484621155	0.000289729
4.486121530	0.000261433
4.487621905	0.000233136
4.489122281	0.000204842
4.490622656	0.000176552
4.492123031	0.000148270
4.493623406	0.000119996
4.495123781	0.000091735
4.496624156	0.000063489
4.498124531	0.000035259
4.499624906	0.000007049
4.501125281	-0.000021139
4.502625656	-0.000049302
4.504126032	-0.000077438
4.505626407	-0.000105545
4.507126782	-0.000133620
4.508627157	-0.000161660
4.510127532	-0.000189663
4.511627907	-0.000217627
4.513128282	-0.000245549
4.514628657	-0.000273427
4.516129032	-0.000301258
4.517629407	-0.000329039
4.519129782	-0.000356769
4.520630158	-0.000384445
4.522130533	-0.000412065
4.523630908	-0.000439626
4.525131283	-0.000467125
4.526631658	-0.000494561
4.528132033	-0.000521930
4.529632408	-0.000549231
4.531132783	-0.000576461
4.532633158	-0.000603618
4.534133533	-0.000630700
4.535633908	-0.000657703
4.537134284	-0.000684627
4.538634659	-0.000711467
4.540135034	-0.000738223
4.541635409	-0.000764892
4.543135784	-0.000791471
4.544636159	-0.000817958
4.546136534	-0.000844351
4.547636909	-0.000870648
4.549137284	-0.000896846
4.550637659	-0.000922943
4.552138035	-0.000948937
4.553638410	-0.000974826
4.555138785	-0.001000607
4.556639160	-0.001026278
4.558139535	-0.001051837
4.559639910	-0.001077282
4.561140285	-0.001102611
4.562640660	-0.001127821
4.564141035	-0.001152911
4.565641410	-0.001177878
4.567141785	-0.001202720
4.568642161	-0.001227435
4.570142536	-0.001252020
4.571642911	-0.001276475
4.573143286	-0.001300796
4.574643661	-0.001324982
4.576144036	-0.001349031
4.577644411	-0.001372940
4.579144786	-0.001396707
4.580645161	-0.001420332
4.582145536	-0.001443811
4.583645911	-0.001467142
4.585146287	-0.001490324
4.586646662	-0.001513355
4.588147037	-0.001536233
4.589647412	-0.001558955
4.591147787	-0.001581521
4.592648162	-0.001603927
4.594148537	-0.001626173
4.595648912	-0.001648256
4.597149287	-0.001670175
4.598649662	-0.001691928
4.600150038	-0.001713512
4.601650413	-0.001734927
4.603150788	-0.001756169
4.604651163	-0.001777239
4.606151538	-0.001798133
4.607651913	-0.001818851
4.609152288	-0.001839390
4.610652663	-0.001859749
4.612153038	-0.001879926
4.613653413	-0.001899919
4.615153788	-0.001919727
4.616654164	-0.001939349
4.618154539	-0.001958782
4.619654914	-0.001978025
4.621155289	-0.001997076
4.622655664	-0.002015935
4.624156039	-0.002034599
4.625656414	-0.002053066
4.627156789	-0.002071337
4.628657164	-0.002089408
4.630157539	-0.002107278
4.631657914	-0.002124947
4.633158290	-0.002142413
4.634658665	-0.002159673
4.636159040	-0.002176728
4.637659415	-0.002193575
4.639159790	-0.002210214
4.640660165	-0.002226642
4.642160540	-0.002242859
4.643660915	-0.002258863
4.645161290	-0.002274654
4.646661665	-0.002290229
4.648162041	-0.002305588
4.649662416	-0.002320729
4.651162791	-0.002335652
4.652663166	-0.002350354
4.654163541	-0.002364836
4.655663916	-0.002379096
4.657164291	-0.002393132
4.658664666	-0.002406944
4.660165041	-0.002420531
4.661665416	-0.002433892
4.663165791	-0.002447025
4.664666167	-0.002459930
4.666166542	-0.002472605
4.667666917	-0.002485050
4.669167292	-0.002497264
4.670667667	-0.002509246
4.672168042	-0.002520995
4.673668417	-0.002532511
4.675168792	-0.002543791
4.676669167	-0.002554836
4.678169542	-0.002565645
4.679669917	-0.002576217
4.681170293	-0.002586551
4.682670668	-0.002596647
4.684171043	-0.002606503
4.685671418	-0.002616119
4.687171793	-0.002625495
4.688672168	-0.002634630
4.690172543	-0.002643523
4.691672918	-0.002652173
4.693173293	-0.002660580
4.694673668	-0.002668744
4.696174044	-0.002676664
4.697674419	-0.002684339
4.699174794	-0.002691769
4.700675169	-0.002698954
4.702175544	-0.002705893
4.703675919	-0.002712585
4.705176294	-0.002719030
4.706676669	-0.002725228
4.708177044	-0.002731179
4.709677419	-0.002736882
4.711177794	-0.002742337
4.712678170	-0.002747543
4.714178545	-0.002752501
4.715678920	-0.002757209
4.717179295	-0.002761669
4.718679670	-0.002765879
4.720180045	-0.002769839
4.721680420	-0.002773550
4.723180795	-0.002777011
4.724681170	-0.002780222
4.726181545	-0.002783183
4.727681920	-0.002785894
4.729182296	-0.002788355
4.730682671	-0.002790566
4.732183046	-0.002792526
4.733683421	-0.002794237
4.735183796	-0.002795697
4.736684171	-0.002796908
4.738184546	-0.002797869
4.739684921	-0.002798579
4.741185296	-0.002799041
4.742685671	-0.002799252
4.744186047	-0.002799215
4.745686422	-0.002798928
4.747186797	-0.002798392
4.748687172	-0.002797608
4.750187547	-0.002796576
4.751687922	-0.002795295
4.753188297	-0.002793767
4.754688672	-0.002791991
4.756189047	-0.002789969
4.757689422	-0.002787699
4.759189797	-0.002785183
4.760690173	-0.002782422
4.762190548	-0.002779415
4.763690923	-0.002776163
4.765191298	-0.002772667
4.766691673	-0.002768926
4.768192048	-0.002764943
4.769692423	-0.002760716
4.771192798	-0.002756247
4.772693173	-0.002751537
4.774193548	-0.002746585
4.775693923	-0.002741393
4.777194299	-0.002735961
4.778694674	-0.002730290
4.780195049	-0.002724381
4.781695424	-0.002718234
4.783195799	-0.002711850
4.784696174	-0.002705229
4.786196549	-0.002698374
4.787696924	-0.002691283
4.789197299	-0.002683959
4.790697674	-0.002676402
4.792198050	-0.002668613
4.793698425	-0.002660592
4.795198800	-0.002652341
4.796699175	-0.002643861
4.798199550	-0.002635152
4.799699925	-0.002626216
4.801200300	-0.002617053
4.802700675	-0.002607665
4.804201050	-0.002598052
4.805701425	-0.002588216
4.807201800	-0.002578157
4.808702176	-0.002567877
4.810202551	-0.002557377
4.811702926	-0.002546658
4.813203301	-0.002535720
4.814703676	-0.002524566
4.816204051	-0.002513196
4.817704426	-0.002501611
4.819204801	-0.002489813
4.820705176	-0.002477803
4.822205551	-0.002465582
4.823705926	-0.002453152
4.825206302	-0.002440513
4.826706677	-0.002427668
4.828207052	-0.002414616
4.829707427	-0.002401360
4.831207802	-0.002387901
4.832708177	-0.002374241
4.834208552	-0.002360380
4.835708927	-0.002346320
4.837209302	-0.002332063
4.838709677	-0.002317609
4.840210053	-0.002302961
4.841710428	-0.002288120
4.843210803	-0.002273087
4.844711178	-0.002257864
4.846211553	-0.002242452
4.847711928	-0.002226853
4.849212303	-0.002211069
4.850712678	-0.002195100
4.852213053	-0.002178949
4.853713428	-0.002162617
4.855213803	-0.002146105
4.856714179	-0.002129416
4.858214554	-0.002112551
4.859714929	-0.002095511
4.861215304	-0.002078299
4.862715679	-0.002060915
4.864216054	-0.002043362
4.865716429	-0.002025641
4.867216804	-0.002007755
4.868717179	-0.001989704
4.870217554	-0.001971490
4.871717929	-0.001953116
4.873218305	-0.001934582
4.874718680	-0.001915892
4.876219055	-0.001897046
4.877719430	-0.001878046
4.879219805	-0.001858894
4.880720180	-0.001839592
4.882220555	-0.001820143
4.883720930	-0.001800546
4.885221305	-0.001780806
4.886721680	-0.001760922
4.888222056	-0.001740898
4.889722431	-0.001720736
4.891222806	-0.001700436
4.892723181	-0.001680001
4.894223556	-0.001659433
4.895723931	-0.001638734
4.897224306	-0.001617906
4.898724681	-0.001596951
4.900225056	-0.001575870
4.901725431	-0.001554666
4.903225806	-0.001533341
4.904726182	-0.001511897
4.906226557	-0.001490335
4.907726932	-0.001468658
4.909227307	-0.001446867
4.910727682	-0.001424966
4.912228057	-0.001402955
4.913728432	-0.001380837
4.915228807	-0.001358614
4.916729182	-0.001336288
4.918229557	-0.001313861
4.919729932	-0.001291335
4.921230308	-0.001268712
4.922730683	-0.001245995
4.924231058	-0.001223185
4.925731433	-0.001200284
4.927231808	-0.001177295
4.928732183	-0.001154220
4.930232558	-0.001131061
4.931732933	-0.001107819
4.933233308	-0.001084498
4.934733683	-0.001061099
4.936234059	-0.001037624
4.937734434	-0.001014076
4.939234809	-0.000990457
4.940735184	-0.000966768
4.942235559	-0.000943013
4.943735934	-0.000919193
4.945236309	-0.000895310
4.946736684	-0.000871366
4.948237059	-0.000847364
4.949737434	-0.000823307
4.951237809	-0.000799195
4.952738185	-0.000775031
4.954238560	-0.000750818
4.955738935	-0.000726558
4.957239310	-0.000702253
4.958739685	-0.000677904
4.960240060	-0.000653515
4.961740435	-0.000629087
4.963240810	-0.000604623
4.964741185	-0.000580125
4.966241560	-0.000555595
4.967741935	-0.000531035
4.969242311	-0.000506448
4.970742686	-0.000481836
4.972243061	-0.000457200
4.973743436	-0.000432543
4.975243811	-0.000407868
4.976744186	-0.000383177
4.978244561	-0.000358471
4.979744936	-0.000333753
4.981245311	-0.000309025
4.982745686	-0.000284290
4.984246062	-0.000259549
4.985746437	-0.000234805
4.987246812	-0.000210061
4.988747187	-0.000185317
4.990247562	-0.000160577
4.991747937	-0.000135842
4.993248312	-0.000111115
4.994748687	-0.000086398
4.996249062	-0.000061694
4.997749437	-0.000037004
4.999249812	-0.000012330
5.000750188	0.000012325
5.002250563	0.000036959
5.003750938	0.000061570
5.005251313	0.000086155
5.006751688	0.000110713
5.008252063	0.000135242
5.009752438	0.000159739
5.011252813	0.000184202
5.012753188	0.000208628
5.014253563	0.000233017
5.015753938	0.000257365
5.017254314	0.000281671
5.018754689	0.000305932
5.020255064	0.000330146
5.021755439	0.000354311
5.023255814	0.000378426
5.024756189	0.000402487
5.026256564	0.000426493
5.027756939	0.000450442
5.029257314	0.000474332
5.030757689	0.000498160
5.032258065	0.000521924
5.033758440	0.000545624
5.035258815	0.000569255
5.036759190	0.000592817
